precio,ubicacion,habitaciones,baños,parqueaderos,area,descripcion,tipo_propiedad,ciudad_final,precio_por_m2
530000000,"corales, villa, ur santa juana de villas",4.0,4.0,1.0,154.0,hermosa casa ubicada ciudad pereira risaralda excelente oportunidad inversión sector inmobiliario área construida diseño moderno espacioso brinda todas comodidades vida cómoda placentera casa cuenta 4 alcobas 4 baños convierte excelente opción familias numerosas aquellos buscan tener espacio adicional huéspedes además cuenta 1 garaje garantiza seguridad vehículos interior casa podrás disfrutar todas comodidades admite mascotas sistema agua armarios empotrados todas habitaciones balcón vista espectacular baños auxiliares baño habitación principal ideal privacidad cuenta espacio biblioteca estudio perfecto aquellos trabajan casa comodidad extiende zona lavandería gas domiciliario clósets espaciosos guardar necesario casa perfecta aquellos buscan vida práctica preocupaciones cuanto características externas podrás disfrutar acceso pavimentado entrada cómoda segura áreas comunes casa cuenta amplia área social garaje visitantes hermoso jardín invita disfrutar naturaleza refrescante piscina días calurosos seguridad problema casa encuentra urbanización cerrada portería recepción además vigilancia 24 horas aquí pequeños familia podrán divertirse zona infantil zonas deportivas incluyen cancha fútbol cancha tenis gimnasio vivir casa permitirá disfrutar ambiente tranquilo residencial rodeado zonas verdes comodidad tener transporte público cercano espacio ideal crear recuerdos familia,Casa en venta,pereira,3441558.4415584416
210000000,"colores, san german, santa rosa de lima",2.0,1.0,0.0,57.0,presentamos confortable casa ubicada robledo lugar estratégico ciudad cuenta cocina semiintegral gabinetes superiores inferiores cercana centro medico veterinario savalesi colegio villa flora fundación universitaria seminario bíblico colombia necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,desconocida,3684210.5263157897
1275000000,"corales, pereira, villa",3.0,3.0,6.0,358.0,descubre tranquilidad confort ofrece hermosa casa campestre pereira risaralda perfecta aquellos buscan oasis paz naturaleza medio ciudad ubicación estratégica brinda fácil acceso todas comodidades urbanas área terreno ideal amantes aire libre espacios amplios casa cuenta construcción moderna distribuida tres habitaciones tres baños completos garantizar máxima comodidad residentes además diseño inteligente bien pensado ofrece detalles exclusivos cada rincón armarios empotrados amplio balcón permite disfrutar vista impresionante paisaje circundante baños incluyen acabados alta calidad baño auxiliar mayor comodidad cocina espacio central casa equipada moderna barra estilo americano perfecta disfrutar comidas familia amigos además cuenta despensa zona lavandería mayor comodidad armarios empotrados ofrecen amplio espacio almacenamiento manteniendo casa organizada libre desorden cuenta habitación servicio jacuzzi aquellos momentos relajación descanso clima fresco pereira problema casa dispone aire acondicionado todas habitaciones cuanto características externas casa cuenta jardín bien cuidado piscina privada rodeada naturaleza además cuenta vigilancia 24 horas día garantizar seguridad tranquilidad residentes si buscando lujo ubicación privilegiada entorno natural todas comodidades busques casa campestre pereira opción ideal admite mascotas convierte opción perfecta aquellos qu,Casa campestre en venta,pereira,3561452.5139664803
550000000,"pereira, corales, villa",3.0,2.0,1.0,110.0,presento hermosa casa ubicada ciudad pereira destinos atractivos vivir risaralda cuenta amplia distribución interna 3 alcobas 2 baños hace perfecta familias buscan comodidad espacio además cuenta 1 garaje permitirá estacionar vehículo seguridad ventajas destacadas casa admite mascotas podrás disfrutar compañía fiel amigo restricciones además cuenta todas comodidades necesarias día día armarios empotrados habitaciones balcón permitirá respirar aire fresco disfrutar vista si amante lectura necesitas espacio estudiar trabajar casa cuenta biblioteca estudio dormitorios clósets brindará suficiente espacio almacenamiento cocina integral equipada gas domiciliario cuenta suficientes gabinetes guardar utensilios alimentos suelo cerámica mármol da toque elegante fácil mantener además características internas casa cuenta variedad comodidades externas garantizarán excelente calidad vida podrás disfrutar amplia área social perfecta compartir seres queridos vecinos dispone parqueadero visitantes así invitados problemas estacionar mayores atracciones piscina especialmente días calurosos pereira portería recepción brindan seguridad control acceso momento dará tranquilidad privacidad además encuentra urbanización cerrada vigilancia perfecta tener paz tranquilidad hogar beneficios casa trata vivienda unifamiliar s,Casa en venta,pereira,5000000.0
1400000000,"br jardin ii etapa, maraya, dorado",4.0,3.0,2.0,360.0,hermoso encuentra ubicado pereira encantadora zona campestre risaralda área terreno construcción casa campestre perfecta aquellos buscan espacio amplio tranquilo vivir casa cuenta 4 cómodas habitaciones 3 baños ideal familia grande recibir invitados además dispone 2 garajes garantiza lugar seguro estacionar vehículos cuanto características internas casa campestre necesitas vida llena comodidades puedes tener mascotas cuenta amplios espacios jardín perfecto disfruten cada habitación armarios empotrados mejor aprovechamiento espacio habitación principal propio baño brinda privacidad comodidad además dispone espectacular barra estilo americano conecta cocina sala ideal disfrutar comida rápida charlar invitados mientras cocinas puedes relajarte jacuzzi después largo día trabajo características externas destaca acceso pavimentado puedas llegar fácilmente hogar además cuenta barbacoa parrilla puedas disfrutar deliciosas comidas aire libre compañía seres queridos extenso jardín piscina permitirán disfrutar clima naturaleza zona casa encuentra urbanización cerrada brinda seguridad privacidad hogar además cuenta vigilancia tranquilidad esperes vivir ambiente rodeado naturaleza tranquilidad hermosa casa campestre pereira contáctanos ahora mismo agendar visita enamorarte única,Casa campestre en venta,pereira,3888888.888888889
320000000,"mosquera , cr quintas del trebol, centro",3.0,3.0,1.0,98.0,espaciosa comoda elegante casa contruida estrategicamente distribuida 3 pisos misma cuenta 3 alcobas 3 baños sala comedor cocina estudio patio balcon todas divisiones comodas espaciosas suficiente oportuna iluminacion natural gracias grandes ventanale bondades conjunto recepcionvigilancia 247 hermosos confortables jardines piscina salon social canchas deportivas areas infantiles areas verdes estacionamiento propio visitantes palo alto encuentra ubicado mas privilegiadas zonas mosquera zona aislada tranquila silenciosa facil acceso transporte publico comercio mercados farmacias tecnologia colegiosuniversidades centros comerciales iglesias,Casa en venta,medellin,3265306.1224489794
380000000,"pinares de san martin, alpes, angeles",4.0,3.0,2.0,127.0,presentamos increíble casa vender ubicada mejores zonas pereira risaralda área construida 127 hermosa ofrece necesitas vivir cómodamente junto familia casa cuenta 4 amplias alcobas ideales dar privacidad cada miembro familia brindarles espacio personal puedan descansar relajarse además dispone 3 baños completos garantiza comodidad facilidad día día mayores atractivos casa practicidad cuenta 2 garajes permitirán estacionar vehículos invitados ningún problema además ser adosada brinda mayor seguridad privacidad interior casa equipada todas características necesarias vida cómoda funcional cuenta agua armarios empotrados cada habitación amplio balcón vista privilegiada baño auxiliar mayor comodidad clósets almacenar pertenencias sistema electricidad eficiente zona lavandería adecuada comodidad solo interior destacable cuenta excelentes características externas enamorarán acceso pavimentado llegar hogar tarea fácil complicaciones área social brindará espacio ideal compartir momentos inolvidables amigos familiares portería servicio vigilancia brindarán sensación seguridad tranquilidad momento finalmente ubicación zona residencial permitirá vivir entorno tranquilo seguro rodeado vecinos amigables constante crecimiento casa oportunidad perfecta familia disfruten vida plena feliz contáctanos agendar visita enamórate,Casa en venta,pereira,2992125.9842519686
2300000000,"br san fernando, corregimiento cerritos, ur rincon de palma",5.0,5.0,5.0,770.0,si buscas alejarte bullicio ciudad disfrutar estilo vida tranquilo relajado medio naturaleza casa campestre opción perfecta ubicada hermosa ciudad pereira risaralda terreno construcción ofrece amplio espacio disfrutar familia amigos 5 alcobas 5 baños casa ideal familia grande recibir invitados cada alcoba cuenta armarios empotrados preocuparte almacenamiento además cuenta baño cada habitaciones incluyendo principal brinda total privacidad comodidad cuanto características internas casa equipada necesario vida cómoda funcional cocina cuenta electrodomésticos mobiliario alta calidad así despensa zona comedor auxiliar encontrarás habitación servicio ideal empleados domésticos utilizarla estudio sala juegos además comodidades internas casa cuenta elementos lujo jacuzzi habitaciones aire acondicionado mantenerte fresco días verano equipada sistemas seguridad alarma electricidad puedas sentirte seguro protegido momento realmente hace casa única entorno natural exterior encontrarás amplio jardín árboles frutales perfecto disfrutar tarde aire libre piscina ideal refrescarse días calurosos zona barbacoa podrás compartir deliciosas comidas seres queridos además encuentra dentro urbanización cerrada vigilancia brinda total privacidad seguridad urbanización encontrarás diversas,Casa campestre en venta,cali,2987012.987012987
850000000,"contador, caobos salazar, lisboa",3.0,4.0,5.0,158.4,presentamos confortable casa ubicada cedritos lugar estratégico ciudad cerca centro comercial caobos 147 centro comercial cedritos 151 centro medico colmédica colina parque nueva autopista colegio anglo colombiano iglesia santa maría magdalena carulla calle 140todo necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,desconocida,5366161.616161616
720000000,"bosconia, tintal, . castilla real",3.0,4.0,2.0,300.0,casa tres pisos amplios variados confortables espacios internos decorados drywall techos estuco veneciano paredes,Casa en venta,bogota,2400000.0
450000000,"villa del rio, super manzana 8, timiza",8.0,6.0,1.0,179.0,presentamos confortable casa subdividida ubicada barrio catalina localidad kennedy lugar estratégico ciudad bogotá cuenta 2 pisos terraza posibilidad 3 piso establecido norma urbanística sector interior encuentra subdividida local comercial baños incluidos damas caballeros apartamento entrada independiente 2 alcobas amplias cocina sencilla baño junto zona ropas segundo piso encontrarás apartamento entrada independiente 4 habitaciones baño sala comedor cocina sencilla acceso terraza toda pisos baldosa ventanales grandes permiten buena iluminación natural gran parte día terraza 46 construibles cercano centro comercial casa blanca colegio san rafael parque timiza centro aprendizaje sena tiendas d1 ara necesitas bienestar contáctanos déjanos tener privilegio ayudarte encontrar lugar ideal,Casa en venta,bogota,2513966.4804469272
1651000000,"santa barbara occidental, chico , san patricio",4.0,3.0,2.0,404.2,presentamos confortable casa ubicada sector pasadena lugar estratégico ciudad gracias alto flujo peatonal vehicular cuenta sala comedor estudio 3 baños 3 habitaciones cocina cuarto servicio patio interior zona verde 2 garajes cerca podrás encontrar centros comerciales parques zonas gastronómicas bares restaurantes clínicas esperes anímate encontrar lugar ideal contáctanos déjanos tener privilegio atenderte,Casa en venta,bogota,4084611.5784265217
1200000,"san antonio de prado, prado, ferreria",3.0,2.0,0.0,55.0,apartamento 3 alcobas 2 baños 3 clósets salón comedor cocina integral red gas zona ropas piso baldosano cuenta parqueaderoven conocerlo puede ser nuevo hogar comunícate asesor whatsapp,Apartamento en arriendo,medellin,21818.18181818182
1200000,"medellin, triana, naranjitos",2.0,1.0,0.0,50.0,apartamento arriendo 2 alcobas 1 closet 1 vestier 1 baño cabinado cocina integral zona ropas patio unidad abierta buenas rutas transporte cerca supermercados tiendas barrio parques web desarrollo inmobiliario surcelular,Apartamento en arriendo,medellin,24000.0
1350000,"ferreria, san antonio de prado, prado",3.0,2.0,,44.0,,Apartamento en arriendo,medellin,30681.81818181818
1130000,"san antonio de prado, ferreria, prado",3.0,1.0,1.0,65.0,arriendo apartamento san antonio prado unidad cerrada piscina juegos infantiles portería 24 horas 3 alcobas 1 baño cocina integral piso 4 ascensor facilidad transporte público cerca tiendas minimercados farmacias,Apartamento en arriendo,medellin,17384.615384615383
750000,"san antonio de prado, prado, san francisco",2.0,2.0,1.0,55.0,apartamento primer piso mirador unidad buen sistema transporte avenida principal 5 minutos parque sa libre administración entrega control remoto puerta entrada edificio opc 140m,Apartamento en arriendo,medellin,13636.363636363636
1200000,"candelaria, conquistadores, villanueva",3.0,2.0,1.0,52.0,encuentra nuevo hogar corazón medellín ubicado exclusivo privilegiado barrio san antonio prado presentamos hermoso apartamento todas comodidades aquellos buscan estilo comodidad 3 amplias alcobas closets espacio descansar guardar pertenencias salacomedor espacio ideal reunirte familia amigos amplitud diseño hacen corazón hogar ubicado pasos mejores restaurantes cafés centros comerciales zona disfruta mejor energía estilo vida ofrece privilegiada ubicación dejes pasar oportunidad visita acogedor apartamento convertirá nuevo nido,Apartamento en arriendo,medellin,23076.923076923078
980000,"san antonio de prado, ferreria, prado",3.0,1.0,2.0,60.0,apartamento unidad cerrada san antonio prado buena vista buenas rutas transporte parqueadero comun,Apartamento en arriendo,medellin,16333.333333333334
1000000,"ditaires, ferreria, san antonio de prado",2.0,1.0,0.0,49.0,apartamento unidad mirador hacienda sector barichara san antonio prado ideal buscan ambiente tranquilo seguro apartamento encuentra unidad cerrada vigilancia 24 horas unidad ofrece ascensor cancha fútbol parque infantil piscina amplias zonas verdes disfrutar entorno cómodo relajante ubicación estratégica asegura fácil acceso excelentes rutas transporte público permitirá movilizarte facilidadparqueadero común motos,Apartamento en arriendo,medellin,20408.163265306124
1150000,"san antonio de prado, prado, ferreria",3.0,1.0,,45.0,apartamento arriendo sector san antonio prado apartamento encuentra piso 2 podras disfrutar espacios comodos amplios iluminados cuenta 3 habitaciones 3 closet 1 bano sala comedor cocina integral zona ropas encuentra cerca supermercados iglesia jesus eucaristia colegio empresarial,Apartamento en arriendo,medellin,25555.555555555555
1200000,"castilla, pedregal, nuevo",2.0,2.0,0.0,55.0,apartamento estrenar unidad cerrada amplios espacios comercio cercano rutas transporte fácil acceso cercanbsp,Apartamento en arriendo,bogota,21818.18181818182
800000,"ditaires, ferreria, centro",3.0,1.0,0.0,55.0,ubicado tranquilo céntrico barrio san antonio prado acogedor apartamento primer piso lugar ideal aquellos buscan independencia renunciar servicios conectividad ciudad 3 amplias alcobas invitan soñar espaciosa sala harán sentir casa primer momento piso cemento pulido fácil mantener amplias áreas comunes zona ropas ofrecen necesario vida cómoda solo minutos caminando encontrarás transporte público llevará cualquier punto ciudad mejores restaurantes cafés tiendas barrio disposición dejes pasar oportunidad tener propio espacio zonas valoradas céntricas ciudad contacta hoy mismo agendar visita,Apartamento en arriendo,medellin,14545.454545454546
1020000,"ditaires, medellin, ferreria",2.0,1.0,0.0,65.0,arriendo apartamento san antonio prado cerca colegio angela restrepo tercer piso cuenta dos habitaciones balcon amplio sala comedor cocina sencilla red gas baño sencillotercer piso,Apartamento en arriendo,medellin,15692.307692307691
